Format Version,1.2,Take Name,Take 2020-09-28 01.52.27 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-09-28 01.52.27.178 PM,Total Frames,2189,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
206,1.716667,-0.106582,0.283902,-0.014610,-0.952799,-0.116419,0.051963,0.097502,0.000605,-0.099353,0.058076,0.100052,0.870030,-0.120170,0.066338,0.100403,0.822915,-0.129734,0.031475,0.092052,0.853617,-0.099559,0.058149,0.100529,-0.119420,0.066908,0.099053,-0.130162,0.031157,0.092637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1.725000,-0.105253,0.279985,-0.014170,-0.954112,-0.115968,0.051378,0.094573,0.000614,-0.098876,0.057484,0.096965,0.870030,-0.119683,0.065764,0.097466,0.822915,-0.129343,0.030887,0.089288,0.853617,-0.099062,0.057560,0.097450,-0.119004,0.066315,0.096282,-0.129771,0.030542,0.089821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,-0.090320,0.292326,-0.014729,-0.951930,-0.115373,0.050769,0.091615,0.000595,-0.098286,0.056778,0.094270,0.878263,-0.119013,0.065266,0.094011,0.832898,-0.128819,0.030265,0.086564,0.842392,-0.098457,0.056916,0.094395,-0.118489,0.065668,0.093611,-0.129258,0.029904,0.087088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,-0.102911,0.274537,-0.013223,-0.955962,-0.114804,0.050103,0.089065,0.000576,-0.097674,0.056184,0.091232,0.878263,-0.118457,0.064509,0.091937,0.832898,-0.128280,0.029615,0.084027,0.842392,-0.097851,0.056240,0.091666,-0.117907,0.064994,0.091157,-0.128655,0.029279,0.084382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,-0.105112,0.271037,-0.012703,-0.956728,-0.114094,0.049462,0.086411,0.000605,-0.096954,0.055550,0.088479,0.884425,-0.117739,0.063853,0.089370,0.835596,-0.127589,0.028983,0.081384,0.847766,-0.097130,0.055582,0.088910,-0.117160,0.064392,0.088517,-0.127935,0.028610,0.081673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,-0.105961,0.268270,-0.011189,-0.957433,-0.113285,0.048789,0.083815,0.000623,-0.096121,0.054841,0.085793,0.881138,-0.116885,0.063180,0.086828,0.813948,-0.126848,0.028347,0.078824,0.837709,-0.096346,0.054868,0.086296,-0.116283,0.063751,0.085956,-0.127188,0.027978,0.079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,-0.105993,0.264961,-0.009805,-0.958366,-0.112366,0.048167,0.081116,0.000600,-0.095177,0.054183,0.082975,0.881138,-0.115917,0.062563,0.084162,0.813948,-0.126004,0.027754,0.076211,0.837709,-0.095419,0.054204,0.083487,-0.115331,0.063098,0.083355,-0.126336,0.027409,0.076500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.775000,-0.103239,0.267748,-0.008224,-0.957906,-0.111378,0.047591,0.078482,0.000611,-0.094169,0.053528,0.080406,0.888190,-0.114872,0.062018,0.081447,0.819216,-0.125094,0.027226,0.073592,0.834279,-0.094363,0.053554,0.080809,-0.114312,0.062570,0.080718,-0.125415,0.026849,0.073796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.783333,-0.093559,0.270795,-0.006747,-0.958056,-0.110253,0.047097,0.075654,0.000614,-0.093004,0.052919,0.077571,0.888190,-0.113637,0.061603,0.078344,0.819216,-0.124118,0.026767,0.071048,0.834279,-0.093183,0.052996,0.077781,-0.113121,0.062089,0.077879,-0.124481,0.026385,0.071314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1.791667,-0.100952,0.259336,-0.004805,-0.960484,-0.109222,0.046611,0.073068,0.000591,-0.091945,0.052450,0.074660,0.895010,-0.112574,0.061069,0.076049,0.825955,-0.123148,0.026315,0.068495,0.835496,-0.092100,0.052451,0.075029,-0.112027,0.061633,0.075251,-0.123473,0.025945,0.068754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.800000,-0.097810,0.260034,-0.004336,-0.960623,-0.108060,0.046220,0.070425,0.000569,-0.090769,0.052021,0.072004,0.895010,-0.111376,0.060703,0.073318,0.825955,-0.122034,0.025935,0.065953,0.835496,-0.090924,0.052017,0.072365,-0.110852,0.061242,0.072564,-0.122356,0.025579,0.066216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1.808333,-0.092874,0.259680,-0.003575,-0.961212,-0.106851,0.045825,0.067816,0.000610,-0.089536,0.051572,0.069323,0.891271,-0.110107,0.060347,0.070579,0.823639,-0.120911,0.025555,0.063545,0.827799,-0.089681,0.051585,0.069689,-0.109556,0.060895,0.069813,-0.121259,0.025181,0.063790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.816667,-0.093960,0.256394,-0.002791,-0.961991,-0.105590,0.045472,0.065374,0.000570,-0.088263,0.051209,0.066776,0.891271,-0.108822,0.059989,0.068193,0.823639,-0.119685,0.025217,0.061154,0.827799,-0.088382,0.051208,0.067069,-0.108297,0.060535,0.067411,-0.119998,0.024858,0.061396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1.825000,-0.095509,0.256275,-0.002133,-0.961871,-0.104263,0.045057,0.063044,0.000598,-0.086933,0.050782,0.064459,0.896390,-0.107487,0.059566,0.065913,0.828752,-0.118369,0.024822,0.058760,0.826633,-0.087016,0.050787,0.064680,-0.106912,0.060155,0.064990,-0.118710,0.024446,0.059089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.833333,-0.092458,0.253087,-0.001066,-0.963015,-0.102734,0.044686,0.060629,0.000588,-0.085377,0.050366,0.061892,0.896390,-0.105895,0.059220,0.063439,0.828752,-0.116929,0.024471,0.056555,0.826633,-0.085485,0.050374,0.062170,-0.105355,0.059783,0.062582,-0.117270,0.024105,0.056867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.841667,-0.093592,0.252174,0.000197,-0.963145,-0.101142,0.044231,0.058409,0.000605,-0.083773,0.049879,0.059653,0.894713,-0.104272,0.058763,0.061266,0.819593,-0.115380,0.024051,0.054308,0.832301,-0.083908,0.049865,0.059943,-0.103666,0.059369,0.060273,-0.115727,0.023688,0.054698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.850000,-0.091611,0.250011,0.001975,-0.963897,-0.099430,0.043794,0.056215,0.000589,-0.082033,0.049376,0.057357,0.894713,-0.102489,0.058347,0.059043,0.819593,-0.113769,0.023660,0.052245,0.832301,-0.082182,0.049351,0.057671,-0.101927,0.058949,0.058162,-0.114125,0.023308,0.052623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1.858333,-0.087171,0.252609,0.004030,-0.963625,-0.097610,0.043394,0.053941,0.000611,-0.080181,0.048868,0.055124,0.893694,-0.100584,0.057988,0.056645,0.815902,-0.112064,0.023326,0.050053,0.832145,-0.080359,0.048880,0.055381,-0.100003,0.058573,0.055840,-0.112443,0.022982,0.050445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1.866667,-0.088434,0.247059,0.006589,-0.964934,-0.095830,0.043078,0.051801,0.000617,-0.078370,0.048490,0.052798,0.893694,-0.098723,0.057672,0.054591,0.815902,-0.110395,0.023072,0.048014,0.832145,-0.078510,0.048485,0.053067,-0.098136,0.058270,0.053694,-0.110780,0.022719,0.048408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1.875000,-0.056604,0.262325,0.007510,-0.963289,-0.093966,0.042978,0.049449,0.000624,-0.076432,0.048104,0.050645,0.893410,-0.096630,0.057768,0.051262,0.817552,-0.108834,0.023063,0.046441,0.826225,-0.076647,0.048242,0.050656,-0.096189,0.058106,0.051319,-0.109037,0.022583,0.046373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.883333,-0.088251,0.240444,0.009557,-0.966596,-0.092200,0.042781,0.047379,0.000633,-0.074704,0.048112,0.048134,0.885424,-0.094987,0.057385,0.050223,0.810803,-0.106911,0.022846,0.043780,0.829333,-0.074810,0.048109,0.048409,-0.094303,0.058006,0.048922,-0.107264,0.022503,0.044234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1.891667,-0.081511,0.242642,0.008610,-0.966647,-0.090346,0.042774,0.045157,0.000632,-0.072843,0.048083,0.045914,0.885424,-0.093117,0.057420,0.047791,0.810803,-0.105077,0.022818,0.041765,0.829333,-0.072934,0.048098,0.046049,-0.092475,0.057988,0.046736,-0.105481,0.022478,0.042250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1.900000,-0.079937,0.240453,0.008284,-0.967328,-0.088513,0.042799,0.043101,0.000655,-0.071008,0.048115,0.043761,0.882850,-0.091276,0.057453,0.045699,0.811686,-0.103254,0.022828,0.039841,0.813991,-0.071064,0.048134,0.043847,-0.090602,0.058051,0.044557,-0.103646,0.022475,0.040284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1.908333,-0.079159,0.234434,0.008719,-0.968865,-0.086569,0.042854,0.041045,0.000659,-0.069057,0.048166,0.041479,0.882850,-0.089297,0.057512,0.043656,0.811686,-0.101355,0.022882,0.037998,0.813991,-0.069166,0.048165,0.041817,-0.088654,0.058089,0.042509,-0.101749,0.022522,0.038407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.916667,-0.083429,0.231920,0.010078,-0.969098,-0.084626,0.042849,0.039279,0.000645,-0.067109,0.048154,0.039672,0.881847,-0.087336,0.057484,0.042036,0.815135,-0.099431,0.022909,0.036131,0.819480,-0.067122,0.048175,0.039748,-0.086639,0.058087,0.040672,-0.099779,0.022563,0.036616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.925000,-0.084279,0.230152,0.010908,-0.969437,-0.082512,0.042839,0.037582,0.000624,-0.064989,0.048127,0.037920,0.881847,-0.085198,0.057471,0.040378,0.815135,-0.097347,0.022918,0.034448,0.819480,-0.065013,0.048118,0.037982,-0.084482,0.058056,0.038974,-0.097685,0.022599,0.034917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.933333,-0.080563,0.227133,0.012815,-0.970441,-0.080265,0.042854,0.035801,0.000624,-0.062715,0.048058,0.035988,0.883894,-0.082861,0.057516,0.038521,0.811039,-0.095217,0.022986,0.032896,0.836776,-0.062808,0.048036,0.036235,-0.082173,0.058073,0.037195,-0.095555,0.022672,0.033279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.941667,-0.079122,0.228002,0.014999,-0.970325,-0.078010,0.042909,0.034157,0.000624,-0.060435,0.048025,0.034358,0.883894,-0.080537,0.057589,0.036846,0.811039,-0.093059,0.023112,0.031267,0.836776,-0.060493,0.048031,0.034507,-0.079882,0.058130,0.035640,-0.093424,0.022792,0.031706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1.950000,-0.087798,0.225084,0.016394,-0.970237,-0.075881,0.042945,0.032889,0.000952,-0.058313,0.048089,0.033082,0.815002,-0.078417,0.057572,0.035850,0.750905,-0.090913,0.023176,0.029735,0.720208,-0.058276,0.048082,0.032993,-0.077504,0.058264,0.034031,-0.091641,0.022593,0.031135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1.958333,-0.078917,0.222818,0.018373,-0.971487,-0.073525,0.043244,0.031215,0.000606,-0.055919,0.048258,0.031225,0.815002,-0.075937,0.057936,0.033948,0.750905,-0.088720,0.023537,0.028471,0.720208,-0.055951,0.048251,0.031338,-0.075258,0.058464,0.032634,-0.089054,0.023245,0.028896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1.966667,-0.077089,0.221515,0.019141,-0.971917,-0.071319,0.043552,0.029875,0.000644,-0.053703,0.048530,0.029818,0.877037,-0.073692,0.058258,0.032568,0.812999,-0.086563,0.023868,0.027239,0.826976,-0.053728,0.048539,0.029928,-0.072980,0.058800,0.031173,-0.086925,0.023568,0.027693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1.975000,-0.082184,0.221992,0.018887,-0.971395,-0.069227,0.043908,0.028788,0.001009,-0.051624,0.048933,0.028805,0.877037,-0.071643,0.058580,0.031622,0.812999,-0.084414,0.024211,0.025937,0.826976,-0.051532,0.048939,0.028600,-0.070704,0.059265,0.029722,-0.085225,0.023625,0.027550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1.983333,-0.080550,0.221229,0.019077,-0.971702,-0.067070,0.044412,0.027559,0.000930,-0.049462,0.049420,0.027530,0.819014,-0.069467,0.059095,0.030351,0.762119,-0.082281,0.024721,0.024795,0.721315,-0.049393,0.049412,0.027372,-0.068597,0.059741,0.028592,-0.083015,0.024178,0.026253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1.991667,-0.080039,0.220056,0.018887,-0.972015,-0.064899,0.045004,0.026394,0.000974,-0.047293,0.050018,0.026317,0.819014,-0.067294,0.059689,0.029176,0.762119,-0.080110,0.025305,0.023688,0.721315,-0.047179,0.050031,0.026064,-0.066403,0.060331,0.027366,-0.080908,0.024749,0.025291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2.000000,-0.078448,0.219084,0.018379,-0.972374,-0.062650,0.045684,0.025211,0.000957,-0.045046,0.050706,0.025083,0.806931,-0.065046,0.060377,0.027950,0.759041,-0.077857,0.025969,0.022602,0.703655,-0.044932,0.050711,0.024830,-0.064176,0.061016,0.026183,-0.078634,0.025422,0.024168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.008333,-0.076714,0.218202,0.018491,-0.972708,-0.060445,0.046298,0.024301,0.000918,-0.042838,0.051305,0.024121,0.824045,-0.062824,0.061003,0.026995,0.771627,-0.075674,0.026587,0.021787,0.715593,-0.042727,0.051296,0.023872,-0.061998,0.061642,0.025321,-0.076406,0.026052,0.023258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2.016667,-0.076924,0.215103,0.018820,-0.973375,-0.058087,0.046934,0.023317,0.000912,-0.040481,0.051940,0.023028,0.824045,-0.060448,0.061637,0.026034,0.771627,-0.073332,0.027225,0.020889,0.715593,-0.040394,0.051926,0.022831,-0.059620,0.062262,0.024354,-0.074050,0.026706,0.022333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2.025000,-0.076902,0.213924,0.019340,-0.973627,-0.055732,0.047548,0.022634,0.000934,-0.038122,0.052540,0.022302,0.817374,-0.058074,0.062253,0.025359,0.771349,-0.070999,0.027852,0.020240,0.710406,-0.037994,0.052540,0.022016,-0.057245,0.062875,0.023679,-0.071756,0.027324,0.021767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2.033333,-0.075651,0.211922,0.020416,-0.974140,-0.053242,0.048142,0.021908,0.000892,-0.035623,0.053092,0.021490,0.817374,-0.055538,0.062857,0.024614,0.771349,-0.068565,0.028476,0.019619,0.710406,-0.035538,0.053070,0.021294,-0.054735,0.063473,0.022988,-0.069260,0.027972,0.021018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2.041667,-0.073756,0.210338,0.021964,-0.974595,-0.050748,0.048786,0.021275,0.000945,-0.033113,0.053671,0.020779,0.814454,-0.052982,0.063517,0.023945,0.759439,-0.066149,0.029168,0.019101,0.717139,-0.033042,0.053664,0.020617,-0.052128,0.064129,0.022233,-0.066880,0.028656,0.020552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.050000,-0.073650,0.207827,0.023558,-0.975104,-0.048280,0.049494,0.020775,0.000924,-0.030634,0.054332,0.020187,0.814454,-0.050459,0.064231,0.023464,0.759439,-0.063746,0.029921,0.018674,0.717139,-0.030506,0.054336,0.019902,-0.049657,0.064823,0.021863,-0.064483,0.029414,0.020141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.058333,-0.072281,0.208485,0.024059,-0.975054,-0.045790,0.050316,0.020224,0.000915,-0.028135,0.055123,0.019644,0.818279,-0.047948,0.065062,0.022874,0.779984,-0.061286,0.030763,0.018153,0.715185,-0.027996,0.055134,0.019339,-0.047155,0.065630,0.021282,-0.062032,0.030271,0.019654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2.066667,-0.069137,0.208971,0.024369,-0.975170,-0.043391,0.051221,0.019826,0.000979,-0.025727,0.055990,0.019230,0.818279,-0.045522,0.065988,0.022385,0.779984,-0.058925,0.031687,0.017863,0.715185,-0.025577,0.056008,0.018904,-0.044677,0.066564,0.020668,-0.059736,0.031183,0.019515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2.075000,-0.069007,0.208963,0.023620,-0.975200,-0.041001,0.052199,0.019526,0.000947,-0.023343,0.056992,0.018929,0.804951,-0.043152,0.066964,0.022077,0.770356,-0.056507,0.032641,0.017573,0.714561,-0.023224,0.057012,0.018674,-0.042314,0.067494,0.020360,-0.057299,0.032175,0.019198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.083333,-0.068955,0.209179,0.022180,-0.975191,-0.038650,0.053225,0.019509,0.000893,-0.021006,0.058066,0.018919,0.804951,-0.040844,0.067985,0.022048,0.770356,-0.054101,0.033623,0.017560,0.714561,-0.020796,0.058117,0.018479,-0.040097,0.068462,0.020519,-0.054897,0.033176,0.019204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2.091667,-0.066818,0.209459,0.022031,-0.975283,-0.036224,0.054217,0.019468,0.000947,-0.018576,0.059045,0.018865,0.805090,-0.038410,0.068990,0.021943,0.782320,-0.051687,0.034617,0.017596,0.701983,-0.018389,0.059082,0.018469,-0.037608,0.069509,0.020302,-0.052507,0.034146,0.019286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2.100000,-0.067807,0.208604,0.021931,-0.975400,-0.033753,0.055205,0.019587,0.000928,-0.016109,0.060047,0.018964,0.805090,-0.035945,0.069972,0.022094,0.782320,-0.049204,0.035598,0.017703,0.701983,-0.015881,0.060100,0.018484,-0.035179,0.070463,0.020531,-0.050033,0.035136,0.019411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2.108333,-0.067825,0.207234,0.021982,-0.975690,-0.031247,0.056154,0.019775,0.000929,-0.013606,0.060997,0.019103,0.807962,-0.033434,0.070920,0.022289,0.785004,-0.046701,0.036545,0.017933,0.709913,-0.013431,0.061030,0.018736,-0.032643,0.071429,0.020680,-0.047502,0.036086,0.019574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.116667,-0.068278,0.206379,0.022089,-0.975837,-0.028669,0.057047,0.019979,0.000832,-0.011030,0.061893,0.019281,0.807962,-0.030853,0.071810,0.022511,0.785004,-0.044124,0.037438,0.018145,0.709913,-0.010839,0.061926,0.018881,-0.030160,0.072277,0.021109,-0.044853,0.037015,0.019633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.069418,0.203136,0.022412,-0.976429,-0.026083,0.057909,0.020299,0.000797,-0.008450,0.062762,0.019497,0.828693,-0.028255,0.072665,0.022881,0.813149,-0.041544,0.038299,0.018519,0.734007,-0.008226,0.062801,0.019026,-0.027616,0.073117,0.021599,-0.042253,0.037884,0.019960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.068936,0.204479,0.022020,-0.976192,-0.023372,0.058748,0.020466,0.000842,-0.005739,0.063607,0.019707,0.826593,-0.025557,0.073507,0.023025,0.805416,-0.038821,0.039131,0.018665,0.736594,-0.005578,0.063630,0.019368,-0.024842,0.073982,0.021587,-0.039543,0.038709,0.020131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,-0.067598,0.204010,0.022511,-0.976373,-0.020617,0.059550,0.020683,0.000839,-0.002978,0.064381,0.019893,0.826593,-0.022777,0.074318,0.023209,0.805416,-0.036096,0.039950,0.018947,0.736594,-0.002784,0.064424,0.019491,-0.022079,0.074753,0.021796,-0.036845,0.039545,0.020478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.066332,0.202036,0.023715,-0.976841,-0.017820,0.060301,0.020886,0.000827,-0.000172,0.065086,0.020011,0.828345,-0.019931,0.075079,0.023392,0.817244,-0.033357,0.040738,0.019255,0.733845,0.000029,0.065120,0.019594,-0.019255,0.075525,0.022030,-0.034086,0.040332,0.020741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.064002,0.201828,0.024756,-0.977014,-0.014977,0.061085,0.021106,0.000859,0.002685,0.065814,0.020199,0.828345,-0.017043,0.075879,0.023553,0.817244,-0.030572,0.041561,0.019567,0.733845,0.002857,0.065835,0.019840,-0.016328,0.076348,0.022113,-0.031309,0.041147,0.021068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.060182,0.203727,0.025167,-0.976852,-0.012129,0.061841,0.021318,0.000894,0.005548,0.066517,0.020438,0.822644,-0.014165,0.076658,0.023648,0.774468,-0.027770,0.042347,0.019867,0.732705,0.005617,0.066495,0.020288,-0.013369,0.077180,0.022043,-0.028482,0.041924,0.021312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.055710,0.203862,0.025484,-0.977081,-0.009246,0.062615,0.021557,0.000888,0.008442,0.067240,0.020636,0.822644,-0.011246,0.077457,0.023760,0.774468,-0.024935,0.043148,0.020277,0.732705,0.008513,0.067217,0.020485,-0.010461,0.077966,0.022168,-0.025644,0.042738,0.021725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.056044,0.203447,0.024857,-0.977165,-0.006362,0.063324,0.021901,0.000890,0.011319,0.067975,0.020968,0.822743,-0.008381,0.078162,0.024111,0.783723,-0.022024,0.043835,0.020625,0.726294,0.011431,0.067964,0.020736,-0.007615,0.078660,0.022564,-0.022753,0.043422,0.022110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.053814,0.203478,0.024507,-0.977292,-0.003492,0.063976,0.022440,0.000873,0.014190,0.068619,0.021485,0.822743,-0.005507,0.078825,0.024583,0.783723,-0.019158,0.044485,0.021252,0.726294,0.014354,0.068618,0.021149,-0.004788,0.079314,0.023130,-0.019890,0.044073,0.022743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.051825,0.203115,0.025194,-0.977458,-0.000577,0.064528,0.023066,0.000802,0.017114,0.069130,0.022078,0.841273,-0.002559,0.079389,0.025157,0.816851,-0.016285,0.045066,0.021964,0.740252,0.017281,0.069132,0.021738,-0.001907,0.079834,0.023840,-0.016966,0.044688,0.023351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.053728,0.201905,0.025790,-0.977590,0.002441,0.065038,0.023637,0.000918,0.020130,0.069639,0.022624,0.841273,0.000467,0.079890,0.025792,0.816851,-0.013276,0.045584,0.022494,0.740252,0.020274,0.069644,0.022332,0.001239,0.080367,0.024239,-0.014048,0.045176,0.024062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,-0.051257,0.201991,0.027411,-0.977661,0.005494,0.065488,0.024289,0.000914,0.023203,0.070011,0.023255,0.817909,0.003583,0.080357,0.026382,0.792499,-0.010303,0.046095,0.023230,0.704150,0.023395,0.070019,0.022867,0.004321,0.080842,0.024902,-0.011081,0.045679,0.024807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.048791,0.202038,0.029284,-0.977723,0.008509,0.065893,0.025010,0.000825,0.026238,0.070329,0.023953,0.817909,0.006668,0.080779,0.027043,0.792499,-0.007379,0.046570,0.024034,0.704150,0.026361,0.070312,0.023704,0.007361,0.081239,0.025653,-0.008058,0.046195,0.025407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
